ProteinID,Intensity_24_177_14,Intensity_24_177_15,Intensity_24_177_16,Intensity_24_177_24,Intensity_24_177_27,Intensity_24_177_28,Intensity_24_177_34,Intensity_24_177_43,Intensity_24_177_44,Intensity_24_177_50,Intensity_24_177_51,Intensity_24_177_52,Intensity_24_177_60,Intensity_24_177_63,Intensity_24_177_64,Intensity_24_177_71,Intensity_24_177_7,Intensity_24_177_8
202,0,0,1.5835434306733165e-5,0,0,0,0,0,1.1477065352377343e-4,7.634267245090196e-5,7.306226367582343e-6,0.0012362220010734206,4.883251541788514e-4,1.9065125125652558e-4,0,2.421856783484261e-5,0,1.7556168395619305e-4
203,0,0,0,0,0,0,0,1.1780415234362345e-4,0,0,0,5.662029523719356e-5,1.3044840824701388e-4,3.7999236874223496e-5,0,0,9.155389023637136e-5,0
204,0,1.3071947716779544e-5,0,0,0,0,0,4.0772747785170355e-5,4.78903681045017e-5,0,1.7325874200412215e-5,2.8112794384915475e-4,1.854209389646371e-4,5.60773632135295e-5,6.244077418790281e-5,0,0,0
205,0,0,0,0,0,0,0,1.7577609332037238e-5,0,0,0,8.441006494508937e-6,1.4962295112619732e-5,0,0,0,0,0
206,0,0,0,0,4.843909407597124e-6,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,3.653181813022822e-6,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,1.5241150925516824e-5,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,1.0103455796518724e-5,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9252549196900566e-4,0,0,0,0
211,1.7530885335753175e-5,1.9116536391961915e-5,0,0,0,0,0,0,0,0,3.459158804746095e-5,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,1.0199058550538958e-5,1.1014775922309646e-5,0,0,0,0,1.0641897153372765e-5,1.5849772122621743e-5,0,0,0
213,0,0,2.2069680323279728e-5,5.268315785822238e-5,0,0,0,0,0,0,0,0,1.636508738298727e-5,0,0,0,0,0
214,0,0,0,0,0,0,0,0,3.1141959259532666e-5,3.636318291123618e-5,0,0,3.445001306711878e-5,0,2.222022310335386e-5,7.185512628942673e-5,0,6.430802838346731e-5
215,0,8.708986546380514e-6,0,0,0,0,0,0,0,0,0,2.7603834527612775e-5,0,0,0,0,0,0
216,6.147187166253814e-4,0,0.001812929396590887,0,0.0012851775406182962,2.084709421085745e-5,0,7.974744528938717e-4,7.004066462977573e-4,0.001221831679944868,5.544549473190929e-4,0,9.99625408967915e-5,5.135501223469704e-4,0.0013647696319402925,0,4.085169634746255e-5,0.003184384302086727
217,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7000998222555294e-6,0,0,0,0
218,0,0,0,0,0,0,0,0,0,9.104111392693405e-6,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.253667249760128e-6,0,0
220,3.736840659960884e-5,1.1210713513643977e-5,2.137451704863775e-5,4.831221184545659e-5,1.8486645875788287e-4,1.246294623331674e-4,2.6539927305584283e-5,9.498960194097215e-5,1.5652935745920664e-4,6.440708524737017e-5,6.297793307230794e-5,7.926571935597613e-5,1.9198775199909536e-4,2.4517164365177367e-4,5.49827701787011e-4,9.150151319207014e-5,9.195091463422223e-5,1.2596087841374888e-4
221,0,0,0,0,0,4.789755457190473e-6,0,0,0,9.804982000375718e-6,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,1.7771121025289197e-4,0,0,2.9343618353734742e-5,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,2.1783151650400585e-5,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,8.928031680967382e-6,0,0,0,0,0,0,0,0
225,0,0,0,0,0,2.2213685553492286e-5,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,5.720748962426549e-6,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,1.3460861144793037e-5,1.5202814863085856e-5,0,0,0,0,0,0,1.614529649612935e-5,0,0
228,7.55168118939783e-5,4.500459710519736e-5,1.4801755292713316e-4,0,0,0,4.022880373641411e-5,8.324447468688648e-5,2.2083259837707282e-4,0,3.560486921499327e-5,6.851927589246894e-5,0,6.958278392944436e-5,8.411522749681632e-5,2.629166323154566e-5,1.3141900553781472e-4,0
229,1.834831425217116e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,7.653328661342173e-6,0,0,0,1.3458496107237628e-5,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,3.947389792549135e-5,9.219861450635229e-6,0,2.2244001348753268e-5,3.6505101608885555e-5,0,0,0,0,2.3376589436289875e-5
232,0,0,0,0,1.187663363599056e-5,1.2316622295547504e-05,0,8.656388875063313e-6,9.856643497991948e-5,0,0,8.701327607177287e-6,1.031679717320611e-5,1.1895280172692482e-5,2.7963895286023922e-5,0,1.503406643032759e-4,3.7637156460909155e-5
233,0,0,0,0,0,0,0,0,0,1.4406117598070835e-5,0,0,0,0,0,5.536952113316219e-5,0,0
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.950975601842313e-6
235,1.916540182355197e-4,3.4701632004078193e-5,0.001187261947261515,0.002458808453123152,0,0,0,0,0,3.041722626633051e-4,9.375138026948008e-4,0,0.0016820476465372162,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,6.239105860822636e-5,5.445748538388545e-6,0,6.232347335045354e-6,0,0
237,0,0,9.273927903122674e-6,0,0,0,0,0,0,0,0,0,7.038284056170723e-6,0,0,0,0,0
238,0,5.551257400855276e-5,5.192208264357852e-5,0,6.538385417147688e-6,1.369204791396483e-5,0,4.3699928681579896e-5,3.0540721886071536e-4,3.727272417077892e-5,7.643237731044439e-5,3.1807401306285966e-4,2.2606850838989654e-4,1.1351872872984519e-4,7.030704793546474e-4,0,1.4920682691737032e-5,0
239,4.458810698401895e-5,0,0,0,0,9.861544336053992e-5,0,0,0,0,0,0,0,1.3463997563285322e-4,7.575752653740479e-6,0,0,0
240,0,0,0,0,0,0,0,1.0078357207497138e-5,0,0,0,4.831195096927293e-5,2.2444033492297125e-5,1.5000508289509934e-5,2.9846700606652766e-5,0,0,0
241,9.034210954852835e-5,0,0,0,0,0,0,0,0,3.210289539402776e-5,0,0,0,0,0,0,0,0
242,0,2.553970616603704e-5,0,0,0,0,1.105751227255003e-6,0,0,0,0,1.7171782479619767e-5,0,0,0,0,0,0
243,0,1.9772059814861153e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,4.2326184095184085e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,4.286566417017497e-5,0,0,0,2.6189155601153872e-5,0,2.7482784930620656e-5,8.113024819838965e-6,0,1.3217545820858623e-5,0,3.264228516446234e-5,0,0,1.467419726756349e-5
246,4.320296675039238e-5,3.841678915220226e-6,0,0,0,0,0,1.3565607313352326e-5,0,2.066993950594163e-5,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.670766816988302e-6,0
248,0,0,0,0,0,0,0,3.4586469456235954e-5,0,0,0,1.441145392297514e-5,1.4683918994521156e-5,0,0,1.2681490362520867e-5,3.2119311735322684e-5,0
249,1.4313242171562382e-5,0,0,0,0,0,0,0,0,6.924865864642639e-5,0,0,0,0,0,0,0,0
250,3.298671838751338e-5,1.3444470230110984e-5,5.508603607448358e-5,2.8936079097720854e-5,1.9038600246887923e-5,0,7.940154522625598e-5,1.5735026837088894e-5,0,0,3.906033387545225e-5,3.208917934553628e-5,0,2.791261308024488e-5,0,0,1.5621026679430277e-5,3.570538200948147e-5
251,0,0,0,0,1.1134356213781012e-5,0,2.381918602741916e-5,0,0,0,0,0,0,0,0,0,1.9323186466875257e-5,0
252,0,0,0,0,0,0,0,0,0,6.73633310146044e-5,1.8171266319029007e-5,0,0,0,0,0,0,0
253,0,0,0,0,2.6647415059019185e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
254,4.754872207612086e-5,0,1.6902282951466638e-5,2.012249516081812e-5,0,0,0,0,4.6412312890716045e-5,0,4.726500838676656e-5,0,4.506655716586711e-6,0,0,0,0,4.249018964356978e-5
255,0,2.5127658796270996e-5,5.71880416423465e-5,0,4.831917533998102e-5,0,0,4.657382608938362e-5,6.491527058545482e-5,1.3526844969683524e-5,2.3595892762951792e-5,1.9185874236149307e-5,3.714370301958705e-5,2.5337294934777418e-5,2.6569006263070695e-4,3.5748508505049236e-5,1.8572190602542244e-5,0
256,0,0,0,0,0,0,1.1066411240456726e-5,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,1.8085987455469715e-5,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,9.472348182953525e-6,3.460873108287113e-5,6.122490327276619e-5,0,0,2.9480119799709418e-5,0,0,0,7.010920420739005e-5,0
259,1.0365444589543887e-4,0,0,0,0,0,0,0,0,2.2638934758055633e-5,0,0,0,0,0,0,0,0
260,4.206461739834166e-5,0,3.077129340556691e-4,2.4229859115921356e-5,0,0,0,0,5.3528426992144584e-5,2.1241213120578093e-5,8.513236973690767e-5,0,3.3689661766503e-5,0,3.421541858387526e-5,0,0,4.59338530771482e-5
261,0,0,0,0,0,0,0,0,0,3.706799586643367e-5,0,0,0,0,0,0,1.5289614571180102e-5,2.671170972554894e-5
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.557182138853343e-6,0,0
263,0,0,0,0,0,0,8.835232269285734e-6,8.589976668321006e-6,0,0,0,0,0,0,0,0,0,0
264,9.534620250868462e-5,0,2.014593690695689e-5,0,6.612853894274148e-6,8.555346602676209e-6,0,7.0242115530096616e-6,4.003433353776072e-5,8.112798670735295e-5,7.587785167229944e-6,7.261964644346311e-5,0,7.973943940315826e-6,0,5.766888197389918e-6,1.1738152524591715e-5,0
265,0,0,0,0,1.4675887653644076e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,1.1971838506554204e-5,0,0,2.81078063420047e-5,0,1.059479636869124e-4,0,2.6556386278309856e-5,0,2.2540135586242352e-5,1.9134907258218806e-4,1.5064006798305802e-4,3.918674007655788e-5,7.564865595080884e-5,0,0,0
267,3.4700987930826396e-5,0,4.649659059248228e-5,4.402793165338881e-5,3.3738188006331174e-5,0,0,2.0970469300902167e-5,8.996085592526485e-6,1.7680364265840914e-4,2.0507874094284724e-5,0,3.065258863446415e-5,2.7612291413313157e-5,0,0,0,7.385628732349446e-5
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24199754234222e-4
269,0,4.5070219071792215e-5,2.895976933827624e-4,0,0,0,0,0,3.521791400259596e-4,0,1.775116463963062e-4,0,0,7.3233747264858836e-6,0,7.168361005027853e-5,0,0
270,0,0,0,0,0,1.884343500869883e-5,0,0,0,0,0,0,0,0,0,0,0,2.7269381230677125e-7
271,0,0,0,0,0,0,0,0,0,0,0,9.748797528623966e-6,1.2498033639487742e-5,0,0,0,1.7669030303428074e-5,0
272,0,0,0,0,0,0,2.3726921357769714e-5,5.773218472962224e-6,1.613728990921697e-5,1.7743608743339112e-5,0,1.1170392278933435e-5,0,1.3916205656924877e-5,1.3020407209361043e-5,1.4167445831605754e-5,0,0
273,0,1.1486070719600575e-5,0,0,0,1.051682189306671e-5,0,0,4.752862476907565e-5,0,9.044910621975373e-6,4.610479499232405e-6,0,1.2173549157720908e-5,0,7.030655059336392e-6,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0414198935044467e-5,0,0,0,0
275,0,0,0,0,0,2.506491328553396e-5,0,0,0,0,0,0,0,0,0,0,0,0
276,4.2995323087616894e-4,0,0,0,4.6076189269897227e-4,0,0,0,0,1.3358622548662334e-4,0,0,6.839759634862925e-6,3.9694935266522746e-5,0,0,0,0
277,5.960248766494812e-5,1.1493163642706201e-4,6.726450269764954e-5,0,5.956092224875144e-5,3.584855460198004e-5,4.927868694156516e-5,1.0984057025399265e-4,7.091262902496944e-5,6.614983426338131e-5,5.91881383786777e-5,7.842485317216366e-5,6.850581882537024e-5,1.1281844068998327e-4,2.845000977125893e-4,5.9651507367501096e-5,1.0196784719151645e-4,1.0389985365744084e-4
278,0,2.999349951535144e-6,1.0086932721095068e-5,0,1.0445455615670787e-5,2.389079904488885e-4,1.5818709606405466e-5,0,0,0,5.651637761731549e-6,1.2503181886316645e-5,8.379367473881216e-5,0,4.508181283300817e-6,0,6.063254326702049e-6,0
279,0,0,0,0,0,1.6624868774186084e-5,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,3.5253460297162314e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,6.355614891460978e-5,0,0,0,0,0,0,0,5.7303730078876515e-5,0,0,0,0,0
282,0.0010975000699527172,0,2.8741021248106935e-4,0,0,0,1.4783202008066306e-5,4.781543557889658e-4,0,9.993817041572702e-4,1.2256500744590188e-5,1.004259273444686e-5,0,0,0,1.6975966000561238e-4,0,0
283,0,0,0,0,0,0,0,0,2.74842928437107e-4,0,0,0,0,0,1.8324116901492663e-5,0,0,2.9187414788709506e-4
284,0,5.52279334677876e-5,0,0,0,6.121882348377219e-5,4.819813884096927e-5,2.8671810483794556e-5,0,0,2.98910554470928e-5,3.480531551168292e-5,1.5237164981039631e-5,5.136694084192595e-5,6.844565072640653e-5,1.836738183389558e-5,0,0
285,0,0,0,0,0,2.846661886780303e-5,0,0,0,0,0,0,0,0,0,0,0,0
286,0,1.1560819260398563e-5,0,0,0,3.6544634404918824e-5,1.0967557642711879e-5,0,9.34541665230665e-6,0,1.3231169625413095e-5,0,0,0,0,0,0,0
287,0,0,0,0,3.4699858447729766e-5,2.022593627660848e-4,3.940254866425481e-5,3.0941542600806416e-5,1.6121698602637558e-5,2.4171726502963945e-5,4.050203104082574e-5,2.3400533757899895e-5,4.477283581412146e-5,2.7208635454299397e-5,7.738412178768973e-6,1.5148670284609309e-5,7.546515348480108e-5,0
288,0,0,0,0,0,3.8965778478917203e-4,0,0,0,0,0,6.2359252180180194e-6,3.217317706692904e-4,0,0,7.04994251230345e-5,1.2443692683677296e-5,0
289,0,4.05051468764863e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,1.2973274450448624e-5,0,0,0,0,0
291,0,0,0,0,0,0,0,0,3.0352599298071848e-5,1.007285706780595e-5,0,0,7.50480364189973e-5,0,0,0,0,2.8163349876070408e-5
292,0,1.4914054301536923e-5,0,0,2.9377617462450605e-5,0,0,0,1.4237264444297643e-5,3.0443052767044287e-5,0,0,0,7.478557336801666e-6,0,0,0,0
293,0,0,0,0,0,6.586045268554155e-4,0,0,0,0,9.375628473646793e-6,9.29093019870374e-6,4.5626050721006246e-5,0,1.823775405607315e-5,0,1.2460350858947857e-5,0
294,0,0,0,0,1.4868333102288247e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,1.4110163857611943e-5,0,0,0,0,0
296,0,0,0,0,0,2.6765151850574502e-5,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,2.6312542723894202e-5,0,0,0,0,0,0,0,0
298,1.3139901792599112e-5,7.336053720524219e-6,0,0,1.622788266230556e-5,0,0,1.2450738193823168e-5,1.4699927753750877e-4,0,1.832861824531098e-5,1.188734233968067e-4,0,8.205108874173162e-5,0,0,1.5566859527402323e-5,6.329388669345986e-5
299,1.0471065593731734e-4,0,0,0,0,0,0,3.5985864763220405e-5,0,0,0,4.118942212235268e-5,3.5472936674306594e-5,3.847610221571795e-5,0,0,4.4360159434859746e-5,4.8351340604987043e-5
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8986036506248912e-5,0,0
301,0,1.1803946485878226e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2475127902401704e-5,0
302,0,0,0,0,0,0,0,4.194376603073036e-5,1.2376059228572412e-4,0,0,3.494218305189854e-5,2.3109903795782716e-5,2.4845642491457745e-5,6.543511034752239e-5,1.5146108945190414e-5,0,0
303,0,0,0,0,0,1.4753119083014853e-5,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,5.135402521886046e-5,0,0,0,0,0,0,1.6942698887126287e-5,0,1.1141261341582772e-4,8.621985656902032e-6,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.710748311455161e-5,0,0,0
306,0,0,0,0,0,0,0,0,2.0753688847687583e-5,0,0,0,1.9169770941872023e-5,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,6.660630309942492e-6,0,0,0,0
308,0,1.7659068079400894e-4,2.502065915761427e-4,0,0,4.9475382872510073e-5,1.47494703150368e-4,2.7937067995019286e-4,6.262599947098688e-4,3.665308607377683e-5,4.418767646853945e-4,2.721545297393703e-4,5.038832967190022e-4,3.2171928194960856e-4,7.530094645877457e-5,3.6537583451449324e-4,6.470103010169017e-5,1.9927253923644048e-4
309,9.146465114869549e-6,6.656604674914393e-6,0,0,0,0,0,5.3658313981016134e-5,5.706617415420382e-5,3.219563135476332e-5,3.528548699968227e-5,5.648909351840009e-5,4.738749085218385e-5,6.186755459927636e-5,7.471358785033875e-5,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,5.782863977063334e-6,0,0,0,0
311,0,0,0,0,0,0,0,0,6.144958741569442e-6,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.647358705177825e-6,0,0
313,0,0,0,0,0,0,0,1.0641785291354895e-5,0,0,0,7.244414321966816e-6,0,6.499391803403712e-6,0,0,4.762442877825368e-6,0
314,0,0,0,0,0,0,0,0,0,0,0,0,1.4389401632763428e-6,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,1.0343943017430575e-5,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,2.877865659304322e-5,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,4.873618721759615e-5,0,0,0,0,0,0,0
318,0,0,0,0,0,8.868441251793312e-5,0,0,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,1.6680839307060117e-5,0,0,0,0,0,0,0,1.2643518581722173e-5,0,0,0,0,0
320,0,1.2316888370719163e-5,0,0,0,0,0,0,0,0,0,0,0,1.1636694252316478e-5,0,0,0,0
321,0,0,0,0,1.63618344418691e-5,7.008944342588934e-5,0,1.3193661469584385e-5,0,0,0,0,1.898969492471654e-5,0,0,0,9.251209709668121e-5,0
322,0,0,0,0,0,1.1287955226556602e-5,0,0,0,0,0,0,0,0,0,0,0,0
323,0,1.0653189477521102e-4,3.281324850032061e-4,0,2.5505070614559926e-5,0,1.964937044762488e-4,8.103357115373535e-5,3.416695058632907e-4,4.5500319284290346e-5,1.4703272823580056e-4,2.6630051968523806e-4,1.2960624709669116e-4,1.036617047432812e-4,3.0308528917492546e-4,6.749567141700827e-5,5.683193384250933e-5,1.820133628834912e-5
324,0,7.749656833379855e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,8.560066263086444e-6,4.179657887499781e-5,5.7971272073619084e-6,0,0,0,4.522453664545535e-5,0,2.3030511939675735e-5,0,1.3420302497776321e-5,8.461409551197183e-6,0,0,1.245546987928992e-5,2.002072259674631e-5,7.043072658875886e-6,2.169105280529456e-5
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6496549224869413e-5,0,0,0
327,0,0,0,0,0,0,0,0,8.679631870803511e-6,0,0,1.9538098903117933e-5,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,7.154132484143881e-5,0,1.2338603184497939e-5,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0,0,0,2.5205213042641583e-5,0,0,0,0,0
330,2.640555920567606e-5,0,1.955683137215125e-5,2.9818539071635615e-5,1.4311973446183101e-5,1.030822698896462e-5,1.4277486258826587e-5,5.976286919348885e-6,9.631754641377294e-6,1.4298177772901135e-5,1.4621169386153595e-5,1.2999568160852073e-5,1.2941892310709709e-5,0,1.3026690778316396e-5,0,1.0021200407232922e-5,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,9.372229773463666e-6,0,0,0,4.944704904681989e-6
332,0,0,0,0,0,0,0,0,1.3226911218689904e-5,0,0,1.5495636130728876e-5,1.5109229363919971e-5,1.7840713121611484e-5,3.5593623710426517e-5,0,0,0
333,3.819709437119973e-4,0,6.2862644702663516e-6,0,0,0,0,0,0,4.715138422276755e-5,0,1.215034387384718e-5,0,0,0,0,0,0
334,0,0,0,0,1.4210708390064745e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,1.0782043560393536e-5,0,9.002628463934107e-6,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,3.8990192092611394e-5,0,0,0,0,0,0,0,0,0,0
337,2.650524459893971e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251418473277952e-4,6.855238216970168e-5
338,0,3.5072369423668496e-6,0,0,0,1.869729504486971e-5,0,0,0,0,0,0,0,0,0,0,0,0
339,2.9295719733924555e-5,0,0,0,0,0,0,0,0,2.07403077240172e-5,0,0,0,0,0,0,0,0
340,4.358431869016427e-5,0,0,0,0,0,0,0,0,2.422734759536399e-4,0,9.745055951636368e-7,0,0,0,0,0,0
341,0,0,2.2075043773846626e-5,0,0,0,0,8.151708928808397e-6,6.288361065438806e-5,0,0,1.609995613392375e-4,6.660084476932645e-5,3.536283206656789e-5,1.391711061145226e-5,0,1.6935858750726528e-5,0
342,3.622929396212778e-5,0,0,1.8903643470728905e-5,9.138053002786574e-6,0,0,7.730706151124046e-6,0,2.5869829997349984e-4,7.203935977780784e-6,0,0,0,0,0,0,2.6571898224862795e-5
343,0,0,0,0,0,0,0,0,1.0756713028916379e-5,1.3726757448239183e-5,0,0,0,0,0,0,0,0
344,2.898213426583832e-4,0,0,0,0,0,0,0,1.111638792254413e-5,9.679910181182157e-5,0,0,7.775608467955186e-5,0,0,0,0,1.1987072746506228e-5
345,0,5.0196299342983186e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,8.186848805403551e-5,0,0,0,0,0
347,0,0,3.494068331439137e-4,7.019248563696067e-4,1.2090562627885592e-4,0,0,0,0,0,0,0,6.160587560085947e-4,0,0,0,0,0
348,0,0,0,0,0,0,0,0,1.717937364945594e-5,0,0,0,0,1.20994022810366e-5,0,0,0,0
349,2.3734150276621086e-5,0,0,0,0,0,1.13254919014562e-5,0,0,1.854773469739606e-5,0,0,1.6808986647548495e-5,0,0,0,0,0
350,0,3.551040657200909e-6,7.931243091560342e-6,0,0,0,0,0,0,0,3.6627418993867025e-6,0,2.226198029409771e-6,0,1.0002755717686988e-4,0,0,0
351,0,0,0,0,0,0,0,9.597306647483954e-6,0,0,0,0,0,0,0,0,0,0
352,4.873563566121509e-5,0,0,2.6969528157819328e-5,7.255547310572831e-5,0,0,3.71932366588292e-5,1.0171703093192579e-4,4.5060358062752495e-5,3.743657125777158e-5,0,4.328824225670449e-4,1.8071106635775196e-4,0,0,4.779986365470585e-5,0
353,0,0,0,0,0,0,0,1.8472971458449855e-5,0,0,0,1.2011920943659802e-5,1.4985454564074574e-5,1.2051725236859154e-5,0,2.3892609419853853e-5,2.8927353303413942e-5,0
354,0,0,0,0,6.159269701112856e-5,0,0,1.0523223068497107e-5,0,0,0,0,0,9.745447797587531e-6,0,0,0,0
355,0,0,0,0,4.2199617072362106e-4,2.1484314108482965e-4,0,0,0,0,8.963321737949842e-5,0,0,0,0,0,4.4919150964236844e-4,2.990955714855025e-4
356,1.5670273589558314e-5,0,0,0,0,0,0,0,1.1784960957091952e-5,0,4.613585877101355e-5,0,0,1.1860377781126475e-5,0,1.8147896045307337e-5,0,4.130183853951881e-5
357,0,0,0,0,4.3003688033275374e-5,0,0,0,0,0,0,0,9.01959150817903e-6,1.8113164466229092e-5,0,0,0,8.007341664538158e-6
358,0,0,0,1.118805404778803e-4,2.2740695318113625e-4,0,0,3.950543161753001e-4,2.161667103843432e-4,4.6823282475382334e-5,0,0,4.2919940158130473e-4,3.880070527009838e-6,0,0,6.460049680124498e-4,4.6260518568414335e-4
359,2.6427326273000306e-5,9.11933497012552e-6,0,0,1.751440930098614e-5,0,0,0,3.235809742128753e-5,0,1.7075492016761093e-4,0,0,2.1349485043228152e-5,0,5.8814052076350213e-05,0,2.598602571798345e-4
360,0,0,0,0,7.717987272951896e-5,0,0,0,0,0,0,0,0,0,0,0,2.3335823904208403e-4,0
361,0,0,0,0,0,0,0,0,1.1623679366787571e-5,0,0,0,1.7932928999435766e-5,0,0,0,0,1.0218683912730337e-5
362,8.187480253505311e-5,0,0,0,0,0,0,0,0,9.738527064621589e-5,0,0,0,0,0,0,0,0
363,7.966043406686013e-6,0,0,0,0,0,0,0,0,4.823960998901719e-5,0,0,0,0,0,0,0,0
364,0,0,0,0,1.4980843098737592e-5,0,0,0,9.363950573258976e-4,6.152365747882585e-5,0,0,0,0,0,0,0,2.1591287971142574e-4
365,0,0,0,0,0,0,0,0,4.677897791522855e-6,0,0,0,0,0,0,0,0,0
366,0,0,0,0,2.511837829961134e-5,1.747610777030354e-5,0,7.119364609519957e-6,0,0,0,9.488618739221003e-6,0,0,1.7539416700176862e-5,0,0,0
367,0,0,0,0,0,0,0,0,1.926596411533029e-5,0,0,0,1.3084612783113367e-5,0,0,0,0,0
368,0,0,0,0,0,0,0,0,3.0355561410717804e-6,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0,1.4209451186495185e-5,0,1.3219274843402775e-5,0,0,1.0079937454904004e-5,0,0
370,0,0,0,0,0,0,0,0,0,0,0,0,4.4689124737313975e-4,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,1.549031677868392e-5,0,0,0,1.9585223075445997e-5,0
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.251573684105268e-6,0,0,0
373,0,0,0,0,0,0,0,0,0,1.7255659502897284e-5,0,0,1.7996421104801134e-5,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,1.6422245521959073e-5,0,0,0,0,0,0,0,0
375,0,0,3.755248200807177e-5,1.5381968982735897e-4,1.86617363029284e-5,0,0,9.553779525422851e-5,2.168903400425309e-5,8.220193869536778e-5,1.8379373659776064e-4,0,7.267193384754104e-5,2.8206362222629428e-5,3.697058933513106e-5,3.522903944078557e-5,0,4.613886044209779e-5
376,0,0,0,0,0,0,0,0,0,4.794795461051172e-5,0,0,0,0,0,0,0,0
377,0,0,1.7893456729380962e-5,0,0,0,0,0,0,1.12544270877742e-4,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,1.541936623695353e-5,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,2.5604669771447096e-5,0,0,0,1.0762680176033624e-5,8.907423390575406e-6,5.554702619343951e-6,0,1.0465458124314913e-5,1.1225271787766892e-5,0
380,0,0,0,0,0,0,0,0,0,1.8235332306795217e-5,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0,0,2.8225594398363454e-5,0,0,0,0,0,0,0,0
382,0,0,0,0,0,0,0,0,0,1.2995209220603977e-5,0,0,0,0,0,0,0,0
383,0,0,0,0,0,1.385320634254957e-5,0,4.440045719625039e-5,0,0,1.4989786797416564e-5,0,0,1.1214097171915738e-5,0,6.4900090369580526e-6,4.337646084044713e-5,6.208646861765693e-5
384,0,0,0,0,0,9.684193261858354e-6,0,0,0,0,0,0,0,0,0,0,0,0
