#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
A19P0.fasta	NODE_1_length_864414_cov_94.078432	30327	30623	-	pcrG	1-297/297	===============	0/0	100.00	99.66	vfdb	NP_250396	(pcrG) type III secretion system cytoplasmic regulator PcrG [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	30651	31085	-	pcrR	1-435/435	===============	0/0	100.00	99.77	vfdb	NP_250395	(pcrR) type III secretion system regulatory protein PcrR [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	31082	33202	-	pcrD	1-2121/2121	===============	0/0	100.00	99.48	vfdb	NP_250394	(pcrD) type III secretion system protein PcrD [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	33199	33528	-	pcr4	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_250393	(pcr4) type III secretion system protein Pcr4 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	33533	33898	-	pcr3	1-366/366	===============	0/0	100.00	100.00	vfdb	NP_250392	(pcr3) type III secretion system protein Pcr3 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	33895	34266	-	pcr2	1-372/372	===============	0/0	100.00	98.92	vfdb	NP_250391	(pcr2) type III secretion system protein Pcr2 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	34253	34531	-	pcr1	1-279/279	===============	0/0	100.00	100.00	vfdb	NP_250390	(pcr1) type III secretion system protein Pcr1 [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	34512	35378	-	popN	1-867/867	===============	0/0	100.00	98.96	vfdb	NP_250389	(popN) type III secretion system outer membrane protein PopN [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	35569	36891	+	pscN	1-1323/1323	===============	0/0	100.00	99.09	vfdb	NP_250388	(pscN) type III secretion system ATPase PscN [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	36888	37364	+	pscO	1-477/477	===============	0/0	100.00	99.16	vfdb	NP_250387	(pscO) type III secretion system protein PscO [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	37352	38419	+	pscP	1-1110/1110	========/======	1/42	96.22	94.86	vfdb	NP_250386	(pscP) type III secretion system protein PscP [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	38416	39345	+	pscQ	1-930/930	===============	0/0	100.00	99.46	vfdb	NP_250385	(pscQ) type III secretion system protein PscQ [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	39342	39995	+	pscR	1-654/654	===============	0/0	100.00	99.69	vfdb	NP_250384	(pscR) type III secretion system protein PscR [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	39998	40264	+	pscS	1-267/267	===============	0/0	100.00	99.62	vfdb	NP_250383	(pscS) type III secretion system protein PscS [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	40261	41049	+	pscT	1-789/789	===============	0/0	100.00	99.49	vfdb	NP_250382	(pscT) type III secretion system protein PscT [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	41046	42095	+	pscU	1-1050/1050	===============	0/0	100.00	99.14	vfdb	NP_250381	(pscU) type III secretion system protein PscU [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	58249	59238	-	stk1	1-990/990	===============	0/0	100.00	99.80	vfdb	NP_250362	(stk1) serine-threonine kinase Stk1 [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	59235	59963	-	stp1	1-729/729	===============	0/0	100.00	99.45	vfdb	NP_250361	(stp1) serine/threonine phosphoprotein phosphatase Stp1 [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	59963	63490	-	tssM	1-3528/3528	===============	0/0	100.00	98.95	vfdb	NP_250360	(tssM) type VI secretion system membrane subunit TssM [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	63506	64375	-	icmH/tssL	1-870/870	===============	0/0	100.00	100.00	vfdb	NP_250359	(icmH/tssL) type IVB secretion system protein IcmH/DotU [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	64378	65709	-	tssK	1-1332/1332	===============	0/0	100.00	99.62	vfdb	NP_250358	(tssK) type VI secretion system baseplate subunit TssK [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	65706	66212	-	tssJ	1-507/507	===============	0/0	100.00	99.41	vfdb	NP_250357	(tssJ) type VI secretion system lipoprotein TssJ [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	66218	67411	-	PA1665	1-1194/1194	===============	0/0	100.00	99.16	vfdb	NP_250356	(PA1665) hypothetical protein [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	67429	67569	-	PA1664	1-141/141	===============	0/0	100.00	100.00	vfdb	NP_250355	(PA1664) hypothetical protein [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	67658	69169	-	PA1663	1-1512/1512	===============	0/0	100.00	99.47	vfdb	NP_250354	(PA1663) transcriptional regulator [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	69180	71813	-	tssH	1-2634/2634	===============	0/0	100.00	99.43	vfdb	NP_250353	(tssH) type VI secretion system ATPase TssH [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	71820	72827	-	tssG	1-1008/1008	===============	0/0	100.00	99.01	vfdb	NP_250352	(tssG) type VI secretion system baseplate subunit TssG [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	72791	74371	-	tssF	1-1581/1581	===============	0/0	100.00	99.24	vfdb	NP_250351	(tssF) type VI secretion system baseplate subunit TssF [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	74910	75317	-	tssE	1-408/408	===============	0/0	100.00	99.27	vfdb	NP_250350	(tssE) type VI secretion system baseplate subunit TssE [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	75330	76805	-	tssC	1-1476/1476	===============	0/0	100.00	99.93	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	76834	77340	-	tssB	1-507/507	===============	0/0	100.00	99.61	vfdb	NP_250348	(tssB) type VI secretion system contractile sheath small subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	77376	78932	-	tssA	1-1557/1557	===============	0/0	100.00	99.49	vfdb	NP_250347	(tssA) type VI secretion system protein TssA [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	237946	238464	+	hcpA	1-519/519	===============	0/0	100.00	99.42	vfdb	NP_250203	(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	238645	241173	+	vgrG	1-2529/2529	===============	0/0	100.00	99.09	vfdb	NP_250202	(vgrG) type VI secretion system tip protein VgrG [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	287516	287995	-	PA1464	1-480/480	===============	0/0	100.00	99.79	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	289906	290796	-	motD	1-891/891	===============	0/0	100.00	99.78	vfdb	NP_250152	(motD) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	290809	291549	-	motC	1-741/741	===============	0/0	100.00	99.19	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	291638	292744	-	PA1459	1-1107/1107	===============	0/0	100.00	99.82	vfdb	NP_250150	(PA1459) chemotaxis-specific methylesterase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	292798	295059	-	PA1458	1-2262/2262	===============	0/0	100.00	99.78	vfdb	NP_250149	(PA1458) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	295260	296048	-	cheZ	1-789/789	===============	0/0	100.00	100.00	vfdb	NP_250148	(cheZ) protein phosphatase CheZ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	296068	296442	-	cheY	1-375/375	===============	0/0	100.00	100.00	vfdb	NP_250147	(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	296544	297287	-	fliA	1-744/744	===============	0/0	100.00	99.73	vfdb	NP_250146	(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	297284	298126	-	fleN	1-843/843	===============	0/0	100.00	99.76	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	298265	299554	-	flhF	1-1290/1290	===============	0/0	100.00	99.69	vfdb	NP_250144	(flhF) flagellar biosynthesis protein FlhF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	299638	301761	-	flhA	1-2124/2124	===============	0/0	100.00	99.53	vfdb	NP_250143	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	304578	305714	-	flhB	1-1137/1137	===============	0/0	100.00	99.47	vfdb	NP_250140	(flhB) flagellar biosynthetic protein FlhB [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	305717	306493	-	fliR	1-777/777	===============	0/0	100.00	99.61	vfdb	NP_250139	(fliR) flagellar biosynthetic protein FliR [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	306493	306762	-	fliQ	1-270/270	===============	0/0	100.00	99.63	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	306807	307574	-	fliP	1-768/768	===============	0/0	100.00	99.87	vfdb	NP_250137	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	307571	308023	-	fliO	1-453/453	===============	0/0	100.00	100.00	vfdb	NP_250136	(fliO) flagellar protein FliO [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	308025	308498	-	fliN	1-474/474	===============	0/0	100.00	99.79	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	308526	309497	-	fliM	1-972/972	===============	0/0	100.00	99.90	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	309505	310026	-	fliL	1-522/522	===============	0/0	100.00	99.81	vfdb	NP_250133	(fliL) flagellar basal body protein FliL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	310270	311553	-	fliK	1-1284/1284	===============	0/0	100.00	98.75	vfdb	NP_250132	(fliK) flagellar hook-length control protein FliK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	322181	322786	-	lasI	1-606/606	===============	0/0	100.00	100.00	vfdb	NP_250123	(lasI) autoinducer synthesis protein LasI [Quorum sensing (VF0093) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	323150	323869	-	lasR	1-720/720	===============	0/0	100.00	100.00	vfdb	NP_250121	(lasR) transcriptional regulator LasR [Quorum sensing (VF0093) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	508805	510244	-	aprA	1-1440/1440	===============	0/0	100.00	99.51	vfdb	NP_249940	(aprA) alkaline metalloproteinase precursor [Alkaline protease (VF0090) - Exoenzyme (VFC0251)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	618810	620726	+	toxA	1-1917/1917	===============	0/0	100.00	99.48	vfdb	NP_249839	(toxA) exotoxin A precursor [ExoA (VF0086) - Exotoxin (VFC0235)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	638237	639214	+	rhlC	1-978/978	===============	0/0	100.00	98.88	vfdb	NP_249821	(rhlC) rhamnosyltransferase 2 [Rhamnolipid (VF0089) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	663478	663921	-	fliJ	1-444/444	===============	0/0	100.00	99.78	vfdb	NP_249796	(fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	663935	665290	-	fliI	1-1356/1356	===============	0/0	100.00	99.19	vfdb	NP_249795	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	665280	666086	-	fliH	1-807/807	===============	0/0	100.00	98.89	vfdb	NP_249794	(fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	666088	667104	-	fliG	1-1017/1017	===============	0/0	100.00	99.41	vfdb	NP_249793	(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	667110	668906	-	fliF	1-1797/1797	===============	0/0	100.00	99.50	vfdb	NP_249792	(fliF) flagellar M-ring protein FliF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	668929	669258	-	fliE	1-330/330	===============	0/0	100.00	99.39	vfdb	NP_249791	(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	669505	670926	-	fleR	1-1422/1422	===============	0/0	100.00	99.58	vfdb	NP_249790	(fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	670931	672139	-	fleS	1-1209/1209	===============	0/0	100.00	99.42	vfdb	NP_249789	(fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	672252	673724	-	fleQ	1-1473/1473	===============	0/0	100.00	99.25	vfdb	NP_249788	(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	690625	692673	-	flgK	1-2052/2052	========/======	5/9	99.71	86.57	vfdb	NP_249777	(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	692692	693894	-	flgJ	1-1203/1203	===============	0/0	100.00	99.58	vfdb	NP_249776	(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	693905	695014	-	flgI	1-1110/1110	===============	0/0	100.00	99.64	vfdb	NP_249775	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	695026	695721	-	flgH	1-696/696	===============	0/0	100.00	99.86	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	695767	696552	-	flgG	1-786/786	===============	0/0	100.00	99.87	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	696599	697348	-	flgF	1-750/750	===============	0/0	100.00	99.73	vfdb	NP_249772	(flgF) flagellar basal-body rod protein FlgF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	697566	698954	-	flgE	1-1389/1389	===============	0/0	100.00	99.50	vfdb	NP_249771	(flgE) flagellar hook protein FlgE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	698982	699695	-	flgD	1-714/714	===============	0/0	100.00	99.86	vfdb	NP_249770	(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	699708	700148	-	flgC	1-441/441	===============	0/0	100.00	100.00	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_1_length_864414_cov_94.078432	700154	700561	-	flgB	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_249768	(flgB) flagellar basal body rod protein FlgB [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_20_length_85541_cov_142.514263	53874	56066	-	plcH	1-2193/2193	===============	0/0	100.00	99.68	vfdb	NP_249535	(plcH) hemolytic phospholipase C precursor [PLC (VF0092) - Exotoxin (VFC0235)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_23_length_68548_cov_116.430430	241	1449	+	phzS	1-1209/1209	===============	0/0	100.00	99.26	vfdb	NP_252907	(phzS) flavin dependent hydroxylase PhzS [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_23_length_68548_cov_116.430430	1554	2798	-	PA4218	1-1245/1245	===============	0/0	100.00	98.96	vfdb	NP_252908	(PA4218) transporter [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_23_length_68548_cov_116.430430	2791	4286	-	PA4219	1-1506/1506	========/======	1/10	99.34	98.67	vfdb	NP_252909	(PA4219) hypothetical protein [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
A19P0.fasta	NODE_23_length_68548_cov_116.430430	4288	4569	-	PA4220	1-282/282	===============	0/0	100.00	99.64	vfdb	NP_252910	(PA4220) hypothetical protein [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
